id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
sla:0100-21-114931,liquor,Liquor Store,M P Wine & Liquor Inc,"1741 45 RANDALL AVENUE, BRONX, NY, 10473",Bronx,10473,0100-21-114931,Active,40.81679,-73.86553,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113812,liquor,Liquor Store,108 Q Liquor And Wine Inc,"63-18 ROOSEVELT AVE, WOODSIDE, NY, 11377",Queens,11377,0100-21-113812,Active,40.74589,-73.90052,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124541,liquor,Liquor Store,U N Liquors Inc,"885 FIRST AVENUE, NEW YORK, NY, 10017",Manhattan,10017,0100-23-124541,Active,40.75349,-73.96643,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115905,liquor,Liquor Store,Pks Liquor Llc,"333 3RD AVE, NEW YORK, NY, 10010",Manhattan,10010,0100-22-115905,Active,40.73993,-73.98234,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-136858,liquor,Liquor Store,Northern Empire Liquor & Wine Inc,"144-12 NORTHERN BLVD, FLUSHING, NY, 11354",Queens,11354,0100-24-136858,Active,40.76458,-73.82275,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113695,liquor,Liquor Store,Wine-O Inc,"171 ELIZABETH ST, NEW YORK, NY, 10012",Manhattan,10012,0100-21-113695,Active,40.72102,-73.99482,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124771,liquor,Liquor Store,Jason Liquor Store Inc,"18 ROCKAWAY AVE, BROOKLYN, NY, 11233",Brooklyn,11233,0100-23-124771,Active,40.68305,-73.91178,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124367,liquor,Liquor Store,Flatbush Discount Liquors Inc,"1023 FLATBUSH AVE, BROOKLYN, NY, 11226",Brooklyn,11226,0100-23-124367,Active,40.64607,-73.95809,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117822,liquor,Liquor Store,Abc Snug Harbor Liquors Corp,"3102 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0100-22-117822,Active,40.6016,-73.93525,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114840,liquor,Liquor Store,Chin Kong Inc,"17 23 EAST BROADWAY, NEW YORK, NY, 10002",Manhattan,10002,0100-21-114840,Active,40.71349,-73.99694,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116178,liquor,Liquor Store,B & G Brothers Inc,"342 THROOP AVENUE, BROOKLYN, NY, 11221",Brooklyn,11221,0100-22-116178,Active,40.69263,-73.94287,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115510,liquor,Liquor Store,L & P Wines & Liquors Inc,"633 METROPOLITAN AVE, BROOKLYN, NY, 11211",Brooklyn,11211,0100-21-115510,Active,40.71418,-73.94795,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116787,liquor,Liquor Store,Top Line Wine & Liquors Inc,"78 03A ROOSEVELT AVENUE, JACKSON HGTS, NY, 11372",Queens,11372,0100-22-116787,Active,40.74727,-73.88735,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117249,liquor,Liquor Store,Ellens Wines & Spirits Llc,"50-05 METROPOLITAN AVE SUITE F, RIDGEWOOD, NY, 11385",Queens,11385,0100-22-117249,Active,40.71354,-73.91618,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-133724,liquor,Liquor Store,43 Bogart Llc,"43 Bogart St, Brooklyn, NY, 11206",Brooklyn,11206,0100-24-133724,Active,40.70514,-73.93325,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115789,liquor,Liquor Store,"Wine Plus, Inc.","310 AVENUE U, BROOKLYN, NY, 11223",Brooklyn,11223,0100-21-115789,Active,40.59704,-73.97257,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-111173,liquor,Liquor Store,Carylou Llc,"155 Irving Ave, Brooklyn, NY, 11237",Brooklyn,11237,0100-25-111173,Active,40.70261,-73.92067,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0091-22-101508,liquor,Wine Store,Everythings Fine Llc,"242 WYTHE AVE, BROOKLYN, NY, 11249",Brooklyn,11249,0091-22-101508,Active,40.71743,-73.96269,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116229,liquor,Liquor Store,Sdj Liquors Inc,"793 SOUTHERN BLVD, BRONX, NY, 10455",Bronx,10455,0100-22-116229,Active,40.81605,-73.8965,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114245,liquor,Liquor Store,Best Liquors Nyc Inc,"144-15/17 HILLSIDE AVE, JAMAICA, NY, 11435",Queens,11435,0100-21-114245,Active,40.70527,-73.81124,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116061,liquor,Liquor Store,Victoria Liquors Llc,"44-16 KISSENA BLVD, FLUSHING, NY, 11355",Queens,11355,0100-22-116061,Active,40.75354,-73.82238,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114562,liquor,Liquor Store,Packard Square Retail Wine & Liquor Inc,"4134D CRESCENT ST, LONG ISLAND CITY, NY, 11101",Queens,11101,0100-21-114562,Active,40.75136,-73.93992,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113592,liquor,Liquor Store,Seaport Wine & Spirits Inc,"110 FULTON ST, NEW YORK, NY, 10038",Manhattan,10038,0100-21-113592,Active,40.70984,-74.00698,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126957,liquor,Liquor Store,A & Jayz Wines & Liquor Corporation,"118 07 101ST AVENUE, RICHMOND HILL, NY, 11419",Queens,11419,0100-23-126957,Active,40.68974,-73.82673,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116776,liquor,Liquor Store,A & S Liquors Inc,"884 NOSTRAND AVENUE, BROOKLYN, NY, 11225",Brooklyn,11225,0100-22-116776,Active,40.66776,-73.95068,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-123007,liquor,Liquor Store,St Michael Wine & Liquor Corp,"1603 Williamsbridge Rd, Bronx, NY, 10461",Bronx,10461,0100-24-123007,Active,40.84719,-73.84917,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113825,liquor,Liquor Store,Vino By The Sea Inc,"190 BEACH 69TH ST, ARVERNE, NY, 11692",Queens,11692,0100-21-113825,Active,40.58975,-73.79785,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113682,liquor,Liquor Store,89 Church Liquors Inc,"89 CHURCH AVE, BROOKLYN, NY, 11218",Brooklyn,11218,0100-21-113682,Active,40.64261,-73.9799,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115823,liquor,Liquor Store,Bronx Spirits Ltd,"1283 E GUN HILL ROAD, BRONX, NY, 10469",Bronx,10469,0100-21-115823,Active,40.87197,-73.84943,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103978,liquor,Liquor Store,Shivam Wine & Liquor Inc,"100-03 METROPOLITAN AVE, FOREST HILLS, NY, 11375",Queens,11375,0100-20-103978,Active,40.71082,-73.85306,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114863,liquor,Liquor Store,Domino Wine Llc,"325 KENT AVE, BROOKLYN, NY, 11249",Brooklyn,11249,0100-21-114863,Active,40.71361,-73.96727,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113753,liquor,Liquor Store,Pelham Liquors Corp,"2248 WHITE PLAINS RD, BRONX, NY, 10467",Bronx,10467,0100-21-113753,Active,40.85879,-73.86754,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124242,liquor,Liquor Store,Bunda Starr Corp,"90 FRANKLIN ST, NEW YORK, NY, 10013",Manhattan,10013,0100-23-124242,Active,40.71815,-74.00506,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-139593,liquor,Liquor Store,Amgm Liquors Inc.,"80 Varick St, Store #3, New York, NY, 10013",Manhattan,10013,0100-26-139593,Active,40.72347,-74.00616,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114489,liquor,Liquor Store,467 Lenox Liquor Corp,"467 LENOX AVENUE, NEW YORK, NY, 10037",Manhattan,10037,0100-21-114489,Active,40.81301,-73.94174,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114879,liquor,Liquor Store,Taipei Fine Wine And Liquor Inc,"135-27 40TH RD, FLUSHING, NY, 11354",Queens,11354,0100-21-114879,Active,40.75869,-73.83059,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-101693,liquor,Liquor Store,Madison Spirits And Wines Inc,"66 Madison Ave Unit C, New York, NY, 10016",Manhattan,10016,0100-24-101693,Active,40.74361,-73.98599,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115453,liquor,Liquor Store,Zoria Wine & Liquor Mart Inc,"179 29 HILLSIDE AVENUE, JAMAICA, NY, 11432",Queens,11432,0100-21-115453,Active,40.71229,-73.78876,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125489,liquor,Liquor Store,Bruckner & Castle Hill Liquor,"1000 CASTLE HILL AVENUE, BRONX, NY, 10472",Bronx,10472,0100-23-125489,Active,40.82772,-73.85006,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-117692,liquor,Liquor Store,East Tremont Liquor Inc,"629 E Tremont Ave, Bronx, NY, 10457",Bronx,10457,0100-25-117692,Active,40.84607,-73.89249,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126318,liquor,Liquor Store,East Bronx Wine And Liquor Inc,"1806 ARCHER ST, BRONX, NY, 10460",Bronx,10460,0100-23-126318,Active,40.83753,-73.86692,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114340,liquor,Liquor Store,1755 Lexington Corp,"1755 LEXINGTON AVE, NEW YORK, NY, 10029",Manhattan,10029,0100-21-114340,Active,40.79409,-73.94493,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126507,liquor,Liquor Store,K & D Liquors Inc,"1343 MADISON AVE, NEW YORK, NY, 10128",Manhattan,10128,0100-23-126507,Active,40.78583,-73.95518,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-104160,liquor,Liquor Store,Spirits Of Carmine Inc,"52 CARMINE ST, NEW YORK, NY, 10014",Manhattan,10014,0100-20-104160,Active,40.72993,-74.00371,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116523,liquor,Liquor Store,Eclectic Wine & Liquor Llc,"1238 FULTON ST, BROOKLYN, NY, 11216",Brooklyn,11216,0100-22-116523,Active,40.68047,-73.95094,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116134,liquor,Liquor Store,2166 Winery Llc,"257 W 116TH ST, NEW YORK, NY, 10026",Manhattan,10026,0100-22-116134,Active,40.80424,-73.95495,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124063,liquor,Liquor Store,Kc Liquors & Spirits Enterprise Llc,"320 E 188TH ST, BRONX, NY, 10458",Bronx,10458,0100-23-124063,Active,40.86061,-73.89482,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118095,liquor,Liquor Store,Liberty Wine & Liquor Inc,"106 20 LIBERTY AVE, OZONE PARK, NY, 11416",Queens,11416,0100-22-118095,Active,40.67948,-73.85703,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-113377,liquor,Liquor Store,Btb Wild Llc,"1071 Manhattan Ave, Brooklyn, NY, 11222",Brooklyn,11222,0100-24-113377,Active,40.73534,-73.95511,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115306,liquor,Liquor Store,Myrtle Ave Wines & Liquors Discount Inc,"65-57 MYRTLE AVE, GLENDALE, NY, 11385",Queens,11385,0100-21-115306,Active,40.7013,-73.88856,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114184,liquor,Liquor Store,Fj Liquors Inc,"686 E 187TH ST, BRONX, NY, 10458",Bronx,10458,0100-21-114184,Active,40.85424,-73.88475,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124594,liquor,Liquor Store,C & J Spirits Inc,"7 KNOLLS CRESCENT, BRONX, NY, 10463",Bronx,10463,0100-23-124594,Active,40.87897,-73.91719,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115821,liquor,Liquor Store,Sodaco Llc,"1349 3RD AVE, NEW YORK, NY, 10021",Manhattan,10021,0100-22-115821,Active,40.77307,-73.95817,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115663,liquor,Liquor Store,Douglaston Wine & Spirits Inc,"242 02 61ST AVE, DOUGLASTON, NY, 11362",Queens,11362,0100-21-115663,Active,40.75558,-73.73832,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117570,liquor,Liquor Store,Kovy Wine & Spirits Corp,"579 HUDSON STREET, NEW YORK, NY, 10014",Manhattan,10014,0100-22-117570,Active,40.73625,-74.00589,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-143194,liquor,Liquor Store,Serie 31 Wine & Liquor Inc.,"2753 Webster Avenue, Bronx, NY, 10458",Bronx,10458,0100-26-143194,Active,40.86551,-73.88669,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116319,liquor,Liquor Store,Cityvines Inc,"24 HUBERT ST, NEW YORK, NY, 10013",Manhattan,10013,0100-22-116319,Active,40.72147,-74.01013,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-116059,liquor,Liquor Store,S & T Spirits Inc,"123 BAY RIDGE AVE, BROOKLYN, NY, 11220",Brooklyn,11220,0100-21-116059,Active,40.63731,-74.03113,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-116057,liquor,Liquor Store,"Utica Spirits, Inc.","1626 UTICA AVENUE, BROOKLYN, NY, 11234",Brooklyn,11234,0100-21-116057,Active,40.63257,-73.92835,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-101000,liquor,Liquor Store,M & Sons Wines And Liquor Llc,"259-09 Hillside Ave, Floral Park, NY, 11004",Queens,11004,0100-25-101000,Active,40.73723,-73.70881,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114759,liquor,Liquor Store,Garrys Wine & Liquor Inc,"231 FLATBUSH AVE, BROOKLYN, NY, 11217",Brooklyn,11217,0100-21-114759,Active,40.68116,-73.97535,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115113,liquor,Liquor Store,Torres Wine & Spirits Llc,"2672 FULTON ST, BROOKLYN, NY, 11207",Brooklyn,11207,0100-21-115113,Active,40.67739,-73.89598,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116070,liquor,Liquor Store,Bellerose Wines & Liquor Inc,"252-15 UNION TPKE, BELLEROSE, NY, 11426",Queens,11426,0100-22-116070,Active,40.74385,-73.71805,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125112,liquor,Liquor Store,York Cellars Llc,"102 JAY ST, BROOKLYN, NY, 11201",Brooklyn,11201,0100-23-125112,Active,40.70208,-73.98672,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126563,liquor,Liquor Store,Jia Feng Inc,"51-13 BROADWAY, WOODSIDE, NY, 11377",Queens,11377,0100-23-126563,Active,40.75404,-73.90849,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115713,liquor,Liquor Store,Brown & White Wines & Liquor Inc,"311 E 23RD ST, NEW YORK, NY, 10010",Manhattan,10010,0100-21-115713,Active,40.73753,-73.97999,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117815,liquor,Liquor Store,R&L Pelham Bay Liquor Inc,"3277 WESTCHESTER AVE, BRONX, NY, 10461",Bronx,10461,0100-22-117815,Active,40.8527,-73.8276,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116009,liquor,Liquor Store,Mike'S Liquor Ny Inc,"4605 FORT HAMILTON PKWY, BROOKLYN, NY, 11219",Brooklyn,11219,0100-22-116009,Active,40.63968,-73.99568,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103775,liquor,Liquor Store,La Flor Wine And Liquor Inc,"37-41 108TH ST, CORONA, NY, 11368",Queens,11368,0100-20-103775,Active,40.75283,-73.85987,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117137,liquor,Liquor Store,Wen'S Liquor Corp,"246 KINGS HWY, BROOKLYN, NY, 11223",Brooklyn,11223,0100-22-117137,Active,40.60533,-73.98161,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116784,liquor,Liquor Store,Chelsea Wine Country Inc,"86 7TH AVENUE, NEW YORK, NY, 10011",Manhattan,10011,0100-22-116784,Active,40.73944,-73.99903,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103880,liquor,Liquor Store,Mendeys Fine Wine & Liquor Inc,"404 AVENUE M, BROOKLYN, NY, 11230",Brooklyn,11230,0100-20-103880,Active,40.61676,-73.97119,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125866,liquor,Liquor Store,Christopher Street Wine & Liquor Corp,"45 CHRISTOPHER ST, NEW YORK, NY, 10014",Manhattan,10014,0100-23-125866,Active,40.73376,-74.00179,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126724,liquor,Liquor Store,Best Liquor 797 Inc,"797 FLATBUSH AVENUE, BROOKLYN, NY, 11226",Brooklyn,11226,0100-23-126724,Active,40.65314,-73.95936,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117077,liquor,Liquor Store,New Jin Fu Liquor Corp,"714 ROCKAWAY AVE, BROOKLYN, NY, 11212",Brooklyn,11212,0100-22-117077,Active,40.66237,-73.90886,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103679,liquor,Liquor Store,8 Wines & Liquors Inc,"303 W 128TH STREET, NEW YORK, NY, 10027",Manhattan,10027,0100-20-103679,Active,40.81228,-73.95021,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116391,liquor,Liquor Store,Hescas Inc,"13736 JAMAICA AVE, JAMAICA, NY, 11435",Queens,11435,0100-22-116391,Active,40.70248,-73.81545,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-111602,liquor,Liquor Store,Cellary Inc,"8916 3RD AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0100-25-111602,Active,40.621,-74.03207,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116732,liquor,Liquor Store,147 Wine Shop Inc,"147 BROADWAY, BROOKLYN, NY, 11211",Brooklyn,11211,0100-22-116732,Active,40.71027,-73.9633,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-119737,liquor,Liquor Store,New Bottles Zones Inc,"1875 LEXINGTON AVE, NEW YORK, NY, 10035",Manhattan,10035,0100-24-119737,Active,40.79918,-73.94122,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0091-22-102465,liquor,Wine Store,Whole Foods Market And Amazon Grocery,"808 COLUMBUS AVE, NEW YORK, NY, 10025",Manhattan,10025,0091-22-102465,Active,40.79455,-73.96632,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-119475,liquor,Liquor Store,Columbus Ave & Nok Wine & Spirits Inc,"730 Columbus Ave, New York, NY, 10025",Manhattan,10025,0100-25-119475,Active,40.79263,-73.96772,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124517,liquor,Liquor Store,Happy Village Wines & Liquors Corp,"218-27 JAMAICA AVE, QUEENS VILLAGE, NY, 11428",Queens,11428,0100-23-124517,Active,40.71812,-73.73629,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115122,liquor,Liquor Store,Arco Industries Inc,"8 05 43RD AVENUE, LONG ISLAND CITY, NY, 11101",Queens,11101,0100-21-115122,Active,40.75294,-73.95025,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-139446,liquor,Liquor Store,3Rd Bottle Cellar Inc,"4406 3rd Ave, Brooklyn, NY, 11220",Brooklyn,11220,0100-24-139446,Active,40.65098,-74.01142,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116662,liquor,Liquor Store,8000 Cooper Ave Liquors Inc,"44 EXCHANGE PL, NEW YORK, NY, 10004",Manhattan,10004,0100-22-116662,Active,40.7059,-74.01016,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114307,liquor,Liquor Store,Forest Hills Liquor Corp,"72-09 AUSTIN ST, FOREST HILLS, NY, 11375",Queens,11375,0100-21-114307,Active,40.71921,-73.84229,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115943,liquor,Liquor Store,Happy Hour Wine & Spirits Inc,"1233 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0100-22-115943,Active,40.59856,-73.95882,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114631,liquor,Liquor Store,S & L Kings Cellars Inc,"8304 3RD AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0100-21-114631,Active,40.62555,-74.03022,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-133445,liquor,Liquor Store,Promenade Liquor Holdings Inc.,"62-06 Woodhaven Blvd, Rego Park, NY, 11374",Queens,11374,0100-26-133445,Active,40.72675,-73.87058,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124021,liquor,Liquor Store,Parsons Wine & Liquor Inc.,"75-17 PARSONS BLVD, FLUSHING, NY, 11366",Queens,11366,0100-23-124021,Active,40.72604,-73.81069,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115720,liquor,Liquor Store,Gh Garden Wines & Liquor Inc,"7022 20TH AVE, BROOKLYN, NY, 11204",Brooklyn,11204,0100-21-115720,Active,40.6132,-73.98931,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123409,liquor,Liquor Store,Larna Associates Corporation,"33 WORTH STREET, NEW YORK, NY, 10013",Manhattan,10013,0100-23-123409,Active,40.71758,-74.00736,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124448,liquor,Liquor Store,Shawn Liquors Inc,"141 7TH AVENUE, BROOKLYN, NY, 11215",Brooklyn,11215,0100-23-124448,Active,40.67281,-73.97662,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-130900,liquor,Liquor Store,Hlcr Wine & Spirits Llc,"145-107 Guy R Brewer Blvd, Jamaica, NY, 11434",Queens,11434,0100-24-130900,Active,40.66347,-73.76846,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117930,liquor,Liquor Store,Freds Liquors Inc,"55 LENOX AVENUE, NEW YORK, NY, 10026",Manhattan,10026,0100-22-117930,Active,40.79999,-73.95126,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114841,liquor,Liquor Store,Loon Chun Incorporated,"45 PITT STREET, NEW YORK, NY, 10002",Manhattan,10002,0100-21-114841,Active,40.71736,-73.98298,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116355,liquor,Liquor Store,Best Liquor 1838 Inc,"1838 E NEW YORK AVE, BROOKLYN, NY, 11207",Brooklyn,11207,0100-22-116355,Active,40.67652,-73.9007,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114828,liquor,Liquor Store,Estrella Wine & Liquor Inc,"1508 NOSTRAND AVENUE, BROOKLYN, NY, 11226",Brooklyn,11226,0100-21-114828,Active,40.64946,-73.94943,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114949,liquor,Liquor Store,Neon Sky Llc,"128 NASSAU AVE, BROOKLYN, NY, 11222",Brooklyn,11222,0100-21-114949,Active,40.72454,-73.94844,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114265,liquor,Liquor Store,Bay Plaza Liquor Warehouse Corp,"2100 BARTOW AVE, STORE 208, BRONX, NY, 10475",Bronx,10475,0100-21-114265,Active,40.86893,-73.82646,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0091-22-102074,liquor,Wine Store,Dandelion Wine Llc,"153 FRANKLIN STREET, BROOKLYN, NY, 11222",Brooklyn,11222,0091-22-102074,Active,40.73169,-73.95789,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116161,liquor,Liquor Store,Fordham West Liquor & Wine Llc,"202 W FORDHAM ROAD, BRONX, NY, 10468",Bronx,10468,0100-22-116161,Active,40.86249,-73.90956,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123728,liquor,Liquor Store,Camil Liquor Store Corp,"482 E 167TH ST STORE # 4, BRONX, NY, 10456",Bronx,10456,0100-23-123728,Active,40.82976,-73.90746,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
